06,001,402200,06001402200,1719,730,W,282516,282516,06,001,402200,06001402200,2385,988,P,712761,712761,282516,282516,100.00,100.00,39.64,39.64,1719,100.00,72.08,730,100.00,73.89
06,001,402300,06001402300,375,180,W,442208,442208,06,001,410500,06001410500,2193,948,P,724054,724054,442208,442208,100.00,100.00,61.07,61.07,375,100.00,17.10,180,100.00,18.99
06,001,402400,06001402400,2351,1168,W,332030,332030,06,001,402400,06001402400,2351,1168,P,337079,337079,332030,332030,100.00,100.00,98.50,98.50,2351,100.00,100.00,1168,100.00,100.00
06,001,402500,06001402500,1784,747,W,365457,365457,06,001,402500,06001402500,1784,747,W,365457,365457,365457,365457,100.00,100.00,100.00,100.00,1784,100.00,100.00,747,100.00,100.00
06,001,402600,06001402600,1151,656,W,318724,318724,06,001,402600,06001402600,1151,656,W,318724,318724,318724,318724,100.00,100.00,100.00,100.00,1151,100.00,100.00,656,100.00,100.00
06,001,402700,06001402700,1567,731,P,403497,403497,06,001,402400,06001402400,2351,1168,P,337079,337079,5049,5049,1.25,1.25,1.50,1.50,0,0.00,0.00,0,0.00,0.00
06,001,402700,06001402700,1567,731,P,403497,403497,06,001,402700,06001402700,1569,731,P,398775,398775,397163,397163,98.43,98.43,99.60,99.60,1567,100.00,99.87,731,100.00,100.00
06,001,402700,06001402700,1567,731,P,403497,403497,06,001,402800,06001402800,3345,2317,P,398356,398356,1285,1285,0.32,0.32,0.32,0.32,0,0.00,0.00,0,0.00,0.00
06,001,402800,06001402800,3347,2317,P,398683,398683,06,001,402700,06001402700,1569,731,P,398775,398775,1612,1612,0.40,0.40,0.40,0.40,2,0.06,0.13,0,0.00,0.00
06,001,402800,06001402800,3347,2317,P,398683,398683,06,001,402800,06001402800,3345,2317,P,398356,398356,397071,397071,99.60,99.60,99.68,99.68,3345,99.94,100.00,2317,100.00,100.00
06,001,402900,06001402900,1434,959,W,389352,389352,06,001,402900,06001402900,1434,959,W,389352,389352,389352,389352,100.00,100.00,100.00,100.00,1434,100.00,100.00,959,100.00,100.00
06,001,403000,06001403000,2788,1732,W,353294,353294,06,001,403000,06001403000,2788,1732,W,353294,353294,353294,353294,100.00,100.00,100.00,100.00,2788,100.00,100.00,1732,100.00,100.00
06,001,403100,06001403100,2238,751,W,346828,346828,06,001,403100,06001403100,2238,751,W,346828,346828,346828,346828,100.00,100.00,100.00,100.00,2238,100.00,100.00,751,100.00,100.00
06,001,403200,06001403200,540,404,W,657573,493636,06,001,983200,06001983200,540,404,W,657573,493636,657573,493636,100.00,100.00,100.00,100.00,540,100.00,100.00,404,100.00,100.00
06,001,403300,06001403300,4054,2236,W,1022801,926037,06,001,403300,06001403300,4054,2236,W,1022801,926037,1022801,926037,100.00,100.00,100.00,100.00,4054,100.00,100.00,2236,100.00,100.00
06,001,403400,06001403400,4146,3071,W,1262685,660252,06,001,403400,06001403400,4146,3071,W,1262685,660252,1262685,660252,100.00,100.00,100.00,100.00,4146,100.00,100.00,3071,100.00,100.00
06,001,403500,06001403500,6365,4041,P,847871,847871,06,001,403501,06001403501,4374,2745,W,666690,666690,666690,666690,78.63,78.63,100.00,100.00,4374,68.72,100.00,2745,67.93,100.00
06,001,403500,06001403500,6365,4041,P,847871,847871,06,001,403502,06001403502,1991,1296,P,182412,182412,181181,181181,21.37,21.37,99.33,99.33,1991,31.28,100.00,1296,32.07,100.00
06,001,403600,06001403600,4482,2732,P,391331,391331,06,001,403502,06001403502,1991,1296,P,182412,182412,1231,1231,0.31,0.31,0.67,0.67,0,0.00,0.00,0,0.00,0.00
06,001,403600,06001403600,4482,2732,P,391331,391331,06,001,403600,06001403600,4482,2732,W,390100,390100,390100,390100,99.69,99.69,100.00,100.00,4482,100.00,100.00,2732,100.00,100.00
06,001,403700,06001403700,4311,3126,P,367670,367670,06,001,403701,06001403701,2587,1915,W,173947,173947,173947,173947,47.31,47.31,100.00,100.00,2587,60.01,100.00,1915,61.26,100.00
06,001,403700,06001403700,4311,3126,P,367670,367670,06,001,403702,06001403702,1724,1211,P,200813,200813,193723,193723,52.69,52.69,96.47,96.47,1724,39.99,100.00,1211,38.74,100.00
06,001,403800,06001403800,3461,1975,W,654431,654431,06,001,403800,06001403800,3461,1975,P,656388,656388,654431,654431,100.00,100.00,99.70,99.70,3461,100.00,100.00,1975,100.00,100.00
06,001,403900,06001403900,3584,2265,W,495325,495325,06,001,403900,06001403900,3584,2265,W,495325,495325,495325,495325,100.00,100.00,100.00,100.00,3584,100.00,100.00,2265,100.00,100.00
06,001,404000,06001404000,2819,1831,W,371153,371153,06,001,404000,06001404000,2819,1831,W,371153,371153,371153,371153,100.00,100.00,100.00,100.00,2819,100.00,100.00,1831,100.00,100.00
06,001,404100,06001404100,5180,3508,P,799032,799032,06,001,404101,06001404101,2929,1819,P,573662,573662,568860,568860,71.19,71.19,99.16,99.16,2897,55.93,98.91,1802,51.37,99.07
06,001,404100,06001404100,5180,3508,P,799032,799032,06,001,404102,06001404102,2283,1706,W,230172,230172,230172,230172,28.81,28.81,100.00,100.00,2283,44.07,100.00,1706,48.63,100.00
06,001,404200,06001404200,3483,1420,W,2728909,2728909,06,001,404200,06001404200,3483,1420,W,2728909,2728909,2728909,2728909,100.00,100.00,100.00,100.00,3483,100.00,100.00,1420,100.00,100.00
06,001,404300,06001404300,3218,1395,W,1856052,1830780,06,001,404300,06001404300,3218,1395,W,1856052,1830780,1856052,1830780,100.00,100.00,100.00,100.00,3218,100.00,100.00,1395,100.00,100.00
06,001,404400,06001404400,5314,2391,W,4123274,4123274,06,001,404400,06001404400,5314,2391,P,4124684,4124684,4123274,4123274,100.00,100.00,99.97,99.97,5314,100.00,100.00,2391,100.00,100.00
06,001,404501,06001404501,1677,710,P,1120307,1115166,06,001,404501,06001404501,1677,710,W,1113689,1108548,1113689,1108548,99.41,99.41,100.00,100.00,1677,100.00,100.00,710,100.00,100.00
06,001,404501,06001404501,1677,710,P,1120307,1115166,06,001,404502,06001404502,5784,2548,P,3071440,3071440,6618,6618,0.59,0.59,0.22,0.22,0,0.00,0.00,0,0.00,0.00
06,001,404502,06001404502,5784,2548,W,3064822,3064822,06,001,404502,06001404502,5784,2548,P,3071440,3071440,3064822,3064822,100.00,100.00,99.78,99.78,5784,100.00,100.00,2548,100.00,100.00
06,001,404600,06001404600,4353,1867,W,4887532,4887532,06,001,404600,06001404600,4353,1867,W,4887532,4887532,4887532,4887532,100.00,100.00,100.00,100.00,4353,100.00,100.00,1867,100.00,100.00
06,001,404700,06001404700,1954,825,W,1205965,1205965,06,001,404700,06001404700,1954,825,W,1205965,1205965,1205965,1205965,100.00,100.00,100.00,100.00,1954,100.00,100.00,825,100.00,100.00
